team_turnovers,team_rebounds,team_offensive_rebounds,team_defensive_rebounds,bench_points,starter_points,biggest_lead,biggest_scoring_run,points,assists,rebounds,defensive_rebounds,offensive_rebounds,steals,blocks,blocks_received,turnovers,three_points_made,three_point_attempts,three_point_percentage,two_points_made,two_point_attempts,two_point_percentage,field_goals_made,field_goal_attempts,field_goal_percentage,contested_field_goals_made,contested_field_goal_attempts,uncontested_field_goals_made,uncontested_field_goal_attempts,jumpshots_made,jumpshot_attempts,dunks_made,dunk_attempts,layups_made,layup_attempts,offensive_fouls,defensive_fouls,personal_fouls,technical_fouls,unsportsmanlike_fouls,fouls_received,offensive_fouls_received,defensive_fouls_received,free_throws_made,free_throw_attempts,free_throw_percentage,fastbreak_points,fastbreak_attempts,turnover_points,points_in_the_paint,points_in_the_paint_made,points_in_the_paint_attempts,perimeter_points,perimeter_points_made,perimeter_point_attempts,second_chance_points,plus_minus,minutes_played,period,team_id,team_minutes,abbreviation,name,nickname,photo_url,home_away,game_no,schedule,venue
1,1,0,1,2,10,13,0,12,2,18,9,9,0,0,2,5,2,8,25,1,11,9.09,3,19,15.79,3,19,0,0,3,14,0,0,0,5,0,4,4,0,0,5,0,5,4,8,50,0,0,2,2,NA,NA,6,NA,NA,7,-8,0,4,87d50ca4-0c79-4ba3-83d5-18a06e52f061,10,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,away,24,09/25/2019 16:00:00,MOA Arena
1,3,3,0,43,25,7,0,68,17,42,23,19,4,3,11,26,6,14,42.86,19,50,38,25,64,39.06,25,64,0,0,11,27,0,0,14,37,2,13,19,0,4,12,0,12,12,14,85.71,6,3,11,34,NA,NA,22,NA,NA,13,-17,0,Total,33671853-062b-48a2-9246-fe64b2a2a15c,40,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,23,09/25/2019 12:30:00,MOA Arena
0,1,1,0,4,11,4,0,15,2,15,8,7,2,1,6,5,1,2,50,5,17,29.41,6,19,31.58,6,19,0,0,3,8,0,0,3,11,1,2,3,0,0,2,0,2,2,2,100,0,0,4,8,NA,NA,5,NA,NA,4,4,0,1,33671853-062b-48a2-9246-fe64b2a2a15c,10,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,23,09/25/2019 12:30:00,MOA Arena
0,0,0,0,16,4,7,0,20,8,10,6,4,1,0,0,8,1,4,25,7,11,63.64,8,15,53.33,8,15,0,0,2,6,0,0,6,9,0,6,6,0,0,3,0,3,3,3,100,2,1,2,14,NA,NA,3,NA,NA,2,-3,0,2,33671853-062b-48a2-9246-fe64b2a2a15c,10,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,23,09/25/2019 12:30:00,MOA Arena
1,1,1,0,8,7,7,0,15,3,7,2,5,0,0,4,8,2,5,40,2,9,22.22,4,14,28.57,4,14,0,0,3,7,0,0,1,7,1,2,6,0,3,3,0,3,5,5,100,0,0,5,2,NA,NA,8,NA,NA,4,-20,0,3,33671853-062b-48a2-9246-fe64b2a2a15c,10,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,23,09/25/2019 12:30:00,MOA Arena
0,1,1,0,15,3,7,0,18,4,10,7,3,1,2,1,5,2,3,66.67,5,13,38.46,7,16,43.75,7,16,0,0,3,6,0,0,4,10,0,3,4,0,1,4,0,4,2,4,50,4,2,0,10,NA,NA,6,NA,NA,3,2,0,4,33671853-062b-48a2-9246-fe64b2a2a15c,10,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,23,09/25/2019 12:30:00,MOA Arena
0,0,0,0,32,53,22,0,85,17,41,21,20,8,11,3,18,8,35,22.86,24,41,58.54,32,76,42.11,32,76,0,0,15,52,0,0,17,24,0,12,13,1,0,19,2,17,13,16,81.25,10,4,35,42,NA,NA,30,NA,NA,23,17,0,Total,6109d7cd-c824-4372-ab79-aea01b0f1a76,40,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,away,23,09/25/2019 12:30:00,MOA Arena
0,0,0,0,2,9,4,0,11,3,13,6,7,1,6,1,6,0,10,0,5,10,50,5,20,25,5,20,0,0,1,16,0,0,4,4,0,2,2,0,0,3,1,2,1,1,100,0,0,2,10,NA,NA,0,NA,NA,5,-4,0,1,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,away,23,09/25/2019 12:30:00,MOA Arena
0,0,0,0,15,8,4,0,23,4,6,3,3,2,0,0,3,3,9,33.33,5,9,55.56,8,18,44.44,8,18,0,0,5,13,0,0,3,5,0,3,3,0,0,6,0,6,4,5,80,8,3,10,8,NA,NA,11,NA,NA,3,3,0,2,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,away,23,09/25/2019 12:30:00,MOA Arena
0,0,0,0,4,31,22,0,35,6,12,5,7,4,4,0,4,4,9,44.44,8,12,66.67,12,21,57.14,12,21,0,0,6,13,0,0,6,8,0,3,4,1,0,6,1,5,7,8,87.5,2,1,19,14,NA,NA,14,NA,NA,9,20,0,3,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,away,23,09/25/2019 12:30:00,MOA Arena
0,0,0,0,11,5,22,0,16,4,10,7,3,1,1,2,5,1,7,14.29,6,10,60,7,17,41.18,7,17,0,0,3,10,0,0,4,7,0,4,4,0,0,4,0,4,1,2,50,0,0,4,10,NA,NA,5,NA,NA,6,-2,0,4,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,away,23,09/25/2019 12:30:00,MOA Arena
3,1,0,1,23,38,29,0,61,10,57,44,13,5,3,5,19,6,22,27.27,17,43,39.53,23,65,35.38,23,65,0,0,9,38,0,0,14,27,0,12,15,3,0,18,2,16,9,14,64.29,12,5,12,28,NA,NA,24,NA,NA,13,22,0,Total,12c6608e-af76-4e58-b428-8561b15bbc76,40,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,home,22,09/25/2019 10:30:00,MOA Arena
0,0,0,0,2,12,10,0,14,4,15,14,1,0,1,1,5,1,5,20,2,8,25,3,13,23.08,3,13,0,0,1,9,0,0,2,4,0,3,3,0,0,5,0,5,7,9,77.78,6,2,4,4,NA,NA,3,NA,NA,0,8,0,1,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,home,22,09/25/2019 10:30:00,MOA Arena
0,0,0,0,13,10,24,0,23,3,15,11,4,5,0,1,2,3,8,37.5,7,14,50,10,22,45.45,10,22,0,0,5,13,0,0,5,9,0,2,2,0,0,4,1,3,0,0,0,4,2,6,10,NA,NA,13,NA,NA,4,16,0,2,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,home,22,09/25/2019 10:30:00,MOA Arena
0,1,0,1,0,10,29,0,10,2,17,11,6,0,1,3,4,0,3,0,5,14,35.71,5,17,29.41,5,17,0,0,1,8,0,0,4,9,0,6,6,0,0,4,0,4,0,2,0,2,1,0,8,NA,NA,2,NA,NA,4,-1,0,3,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,home,22,09/25/2019 10:30:00,MOA Arena
3,0,0,0,8,6,29,0,14,1,10,8,2,0,1,0,8,2,6,33.33,3,7,42.86,5,13,38.46,5,13,0,0,2,8,0,0,3,5,0,1,4,3,0,5,1,4,2,3,66.67,0,0,2,6,NA,NA,6,NA,NA,5,-1,0,4,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,home,22,09/25/2019 10:30:00,MOA Arena
0,1,1,0,24,15,0,0,39,3,55,32,23,6,5,3,15,2,26,7.69,13,53,24.53,15,79,18.99,14,78,1,1,3,41,0,0,12,38,2,16,19,1,0,12,0,12,7,13,53.85,8,4,17,26,NA,NA,6,NA,NA,12,-22,0,Total,87c66828-7455-4d05-92b9-a85bebc97bd8,40,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,22,09/25/2019 10:30:00,MOA Arena
0,0,0,0,2,4,0,0,6,0,14,10,4,2,1,1,5,0,7,0,3,13,23.08,3,20,15,3,20,0,0,1,11,0,0,2,9,0,5,5,0,0,3,0,3,0,1,0,2,1,4,6,NA,NA,0,NA,NA,2,-8,0,1,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,22,09/25/2019 10:30:00,MOA Arena
0,0,0,0,5,2,0,0,7,0,10,8,2,1,1,0,6,0,7,0,3,9,33.33,3,16,18.75,3,16,0,0,0,10,0,0,3,6,1,3,4,0,0,2,0,2,1,3,33.33,0,0,2,6,NA,NA,0,NA,NA,3,-16,0,2,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,22,09/25/2019 10:30:00,MOA Arena
0,1,1,0,11,0,0,0,11,2,19,7,12,1,3,1,0,1,5,20,3,20,15,4,25,16,4,25,0,0,1,11,0,0,3,14,0,4,4,0,0,6,0,6,2,5,40,0,0,2,6,NA,NA,3,NA,NA,5,1,0,3,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,22,09/25/2019 10:30:00,MOA Arena
0,0,0,0,6,9,0,0,15,1,12,7,5,2,0,1,4,1,7,14.29,4,11,36.36,5,18,27.78,4,17,1,1,1,9,0,0,4,9,1,4,6,1,0,1,0,1,4,4,100,6,3,9,8,NA,NA,3,NA,NA,2,1,0,4,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,22,09/25/2019 10:30:00,MOA Arena
2,1,0,1,39,43,12,0,82,17,42,28,14,3,3,1,9,10,36,27.78,14,32,43.75,24,68,35.29,24,68,0,0,17,59,0,0,7,9,0,14,14,0,0,25,3,22,24,30,80,11,4,19,24,NA,NA,34,NA,NA,26,8,0,Total,98581eee-6023-484e-831c-c6db65f111ac,40,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,home,21,09/22/2019 16:00:00,Ynarez Gym
0,0,0,0,9,5,0,0,14,3,9,5,4,0,1,1,3,0,7,0,3,9,33.33,3,16,18.75,3,16,0,0,1,13,0,0,2,3,0,2,2,0,0,8,1,7,8,9,88.89,2,1,9,4,NA,NA,2,NA,NA,8,-10,0,1,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,home,21,09/22/2019 16:00:00,Ynarez Gym
1,0,0,0,5,15,0,0,20,4,10,8,2,1,0,0,3,4,10,40,2,6,33.33,6,16,37.5,6,16,0,0,5,15,0,0,1,1,0,2,2,0,0,4,0,4,4,5,80,3,1,4,4,NA,NA,12,NA,NA,3,5,0,2,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,home,21,09/22/2019 16:00:00,Ynarez Gym
0,0,0,0,20,10,12,0,30,8,14,8,6,1,2,0,0,5,12,41.67,6,9,66.67,11,21,52.38,11,21,0,0,8,17,0,0,3,4,0,5,5,0,0,4,0,4,3,6,50,6,2,4,12,NA,NA,15,NA,NA,6,14,0,3,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,home,21,09/22/2019 16:00:00,Ynarez Gym
1,1,0,1,5,13,12,0,18,2,9,7,2,1,0,0,3,1,7,14.29,3,8,37.5,4,15,26.67,4,15,0,0,3,14,0,0,1,1,0,5,5,0,0,9,2,7,9,10,90,0,0,2,4,NA,NA,5,NA,NA,9,-1,0,4,98581eee-6023-484e-831c-c6db65f111ac,10,UST,UST,Growling Tigers,https://arinola.sgp1.digitaloceanspaces.com/store/4b045c3fbf79f9786e51a0f57b3ed732.png,home,21,09/22/2019 16:00:00,Ynarez Gym
1,0,0,0,38,36,12,0,74,14,41,29,12,2,1,3,15,13,28,46.43,16,41,39.02,29,69,42.03,29,68,0,1,19,47,0,0,10,22,3,19,25,0,3,14,0,14,3,6,50,6,3,13,26,NA,NA,45,NA,NA,14,-8,0,Total,87c66828-7455-4d05-92b9-a85bebc97bd8,40,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,21,09/22/2019 16:00:00,Ynarez Gym
1,0,0,0,7,17,12,0,24,4,10,9,1,2,1,1,5,4,6,66.67,6,11,54.55,10,17,58.82,10,17,0,0,6,10,0,0,4,7,1,7,8,0,0,2,0,2,0,1,0,2,1,3,10,NA,NA,14,NA,NA,2,10,0,1,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,21,09/22/2019 16:00:00,Ynarez Gym
0,0,0,0,5,10,12,0,15,3,8,8,0,0,0,0,5,3,8,37.5,3,6,50,6,14,42.86,6,14,0,0,4,9,0,0,2,5,0,4,4,0,0,2,0,2,0,0,0,2,1,6,4,NA,NA,11,NA,NA,0,-5,0,2,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,21,09/22/2019 16:00:00,Ynarez Gym
0,0,0,0,16,0,12,0,16,4,14,4,10,0,0,2,2,3,8,37.5,3,15,20,6,23,26.09,6,22,0,1,3,15,0,0,3,8,0,3,4,0,1,5,0,5,1,2,50,0,0,0,6,NA,NA,9,NA,NA,7,-14,0,3,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,21,09/22/2019 16:00:00,Ynarez Gym
0,0,0,0,10,9,12,0,19,3,9,8,1,0,0,0,3,3,6,50,4,9,44.44,7,15,46.67,7,15,0,0,6,13,0,0,1,2,2,5,9,0,2,5,0,5,2,3,66.67,2,1,4,6,NA,NA,11,NA,NA,5,1,0,4,87c66828-7455-4d05-92b9-a85bebc97bd8,10,FEU,FEU,Tamaraws,https://arinola.sgp1.digitaloceanspaces.com/store/12251ab95fc457b1769742a94b6a9e59.png,away,21,09/22/2019 16:00:00,Ynarez Gym
1,0,0,0,37,34,25,0,71,17,46,32,14,8,9,0,15,7,24,29.17,22,47,46.81,29,71,40.85,27,69,2,2,16,50,0,0,13,21,2,10,13,1,0,12,3,9,6,9,66.67,10,5,24,38,NA,NA,27,NA,NA,21,21,0,Total,6109d7cd-c824-4372-ab79-aea01b0f1a76,40,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,20,09/22/2019 14:00:00,Ynarez Gym
0,0,0,0,11,9,11,0,20,6,13,10,3,2,2,0,4,2,6,33.33,5,11,45.45,7,17,41.18,7,17,0,0,5,14,0,0,2,3,1,3,4,0,0,4,1,3,4,5,80,4,2,4,6,NA,NA,10,NA,NA,8,9,0,1,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,20,09/22/2019 14:00:00,Ynarez Gym
0,0,0,0,11,10,17,0,21,5,9,7,2,1,0,0,2,3,8,37.5,6,11,54.55,9,19,47.37,8,18,1,1,4,13,0,0,5,6,0,1,1,0,0,3,1,2,0,0,0,0,0,5,12,NA,NA,9,NA,NA,2,8,0,2,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,20,09/22/2019 14:00:00,Ynarez Gym
1,0,0,0,0,9,17,0,9,1,11,6,5,2,0,0,7,1,5,20,2,9,22.22,3,14,21.43,3,14,0,0,2,12,0,0,1,2,1,2,3,0,0,3,1,2,2,4,50,0,0,6,4,NA,NA,3,NA,NA,4,-4,0,3,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,20,09/22/2019 14:00:00,Ynarez Gym
0,0,0,0,15,6,25,0,21,5,13,9,4,3,7,0,2,1,5,20,9,16,56.25,10,21,47.62,9,20,1,1,5,11,0,0,5,10,0,4,5,1,0,2,0,2,0,0,0,6,3,9,16,NA,NA,5,NA,NA,7,8,0,4,6109d7cd-c824-4372-ab79-aea01b0f1a76,10,ADMU,ADMU,Blue Eagles,https://arinola.sgp1.digitaloceanspaces.com/store/3083115120133a1de8af0a80ae32657f.png,home,20,09/22/2019 14:00:00,Ynarez Gym
1,1,0,1,27,23,0,0,50,12,37,27,10,5,0,9,20,7,25,28,10,35,28.57,17,60,28.33,17,60,0,0,11,44,0,0,6,16,3,9,12,0,0,12,2,10,9,11,81.82,2,0,13,16,NA,NA,25,NA,NA,4,-21,0,Total,12c6608e-af76-4e58-b428-8561b15bbc76,40,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,20,09/22/2019 14:00:00,Ynarez Gym
0,1,0,1,7,4,0,0,11,3,9,8,1,1,0,2,4,1,6,16.67,2,9,22.22,3,15,20,3,15,0,0,2,13,0,0,1,2,1,3,4,0,0,4,1,3,4,4,100,0,0,0,4,NA,NA,3,NA,NA,2,-9,0,1,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,20,09/22/2019 14:00:00,Ynarez Gym
0,0,0,0,7,6,0,0,13,3,9,7,2,1,0,0,6,1,5,20,5,10,50,6,15,40,6,15,0,0,3,10,0,0,3,5,1,2,3,0,0,1,0,1,0,0,0,0,0,3,8,NA,NA,5,NA,NA,2,-8,0,2,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,20,09/22/2019 14:00:00,Ynarez Gym
0,0,0,0,5,8,0,0,13,4,8,5,3,1,0,0,5,3,9,33.33,1,4,25,4,13,30.77,4,13,0,0,3,10,0,0,1,3,1,2,3,0,0,3,1,2,2,2,100,0,0,8,2,NA,NA,9,NA,NA,0,4,0,3,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,20,09/22/2019 14:00:00,Ynarez Gym
1,0,0,0,8,5,0,0,13,2,11,7,4,2,0,7,5,2,5,40,2,12,16.67,4,17,23.53,4,17,0,0,3,11,0,0,1,6,0,2,2,0,0,4,0,4,3,5,60,2,0,2,2,NA,NA,8,NA,NA,0,-8,0,4,12c6608e-af76-4e58-b428-8561b15bbc76,10,NU,NU,Bulldogs,https://arinola.sgp1.digitaloceanspaces.com/store/0d7c65e9e36355a9616b937d7a042d66.png,away,20,09/22/2019 14:00:00,Ynarez Gym
0,0,0,0,10,58,10,0,68,11,54,37,17,5,5,5,20,8,21,38.1,13,41,31.71,21,62,33.87,21,62,0,0,11,41,0,0,10,21,1,19,20,0,0,24,2,22,18,29,62.07,11,4,10,22,NA,NA,28,NA,NA,16,7,0,Total,87d50ca4-0c79-4ba3-83d5-18a06e52f061,40,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,home,19,09/21/2019 16:00:00,Ynarez Gym
0,0,0,0,5,10,0,0,15,2,12,7,5,2,2,2,6,1,4,25,4,12,33.33,5,16,31.25,5,16,0,0,1,11,0,0,4,5,1,5,6,0,0,8,1,7,4,9,44.44,2,1,2,8,NA,NA,3,NA,NA,9,-6,0,1,87d50ca4-0c79-4ba3-83d5-18a06e52f061,10,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,home,19,09/21/2019 16:00:00,Ynarez Gym
0,0,0,0,3,23,8,0,26,6,13,11,2,0,1,1,5,4,5,80,4,9,44.44,8,14,57.14,8,14,0,0,5,7,0,0,3,7,0,2,2,0,0,7,1,6,6,7,85.71,4,1,6,8,NA,NA,12,NA,NA,3,14,0,2,87d50ca4-0c79-4ba3-83d5-18a06e52f061,10,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,home,19,09/21/2019 16:00:00,Ynarez Gym
0,0,0,0,0,11,10,0,11,2,16,11,5,1,1,0,5,1,6,16.67,2,9,22.22,3,15,20,3,15,0,0,1,9,0,0,2,6,0,8,8,0,0,3,0,3,4,6,66.67,2,1,0,4,NA,NA,3,NA,NA,2,-5,0,3,87d50ca4-0c79-4ba3-83d5-18a06e52f061,10,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,home,19,09/21/2019 16:00:00,Ynarez Gym
0,0,0,0,2,14,10,0,16,1,13,8,5,2,1,2,4,2,6,33.33,3,11,27.27,5,17,29.41,5,17,0,0,4,14,0,0,1,3,0,4,4,0,0,6,0,6,4,7,57.14,3,1,2,2,NA,NA,10,NA,NA,2,4,0,4,87d50ca4-0c79-4ba3-83d5-18a06e52f061,10,DLSU,DLSU,Green Archers,https://arinola.sgp1.digitaloceanspaces.com/store/aec13e6edacd3c38c8a6c1ae6d3d23ee.png,home,19,09/21/2019 16:00:00,Ynarez Gym
0,1,1,0,14,47,12,0,61,11,42,27,15,7,5,5,15,7,27,25.93,16,43,37.21,23,70,32.86,23,70,0,0,12,49,0,0,11,21,2,21,25,1,1,20,1,19,8,20,40,6,3,15,26,NA,NA,27,NA,NA,14,-7,0,Total,0cabf2f5-02db-40ac-9e2c-434238a30b03,40,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,away,19,09/21/2019 16:00:00,Ynarez Gym
0,0,0,0,7,14,12,0,21,3,14,8,6,3,2,2,5,3,7,42.86,5,13,38.46,8,20,40,8,20,0,0,4,13,0,0,4,7,1,7,8,0,0,6,1,5,2,5,40,2,1,9,10,NA,NA,9,NA,NA,10,6,0,1,0cabf2f5-02db-40ac-9e2c-434238a30b03,10,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,away,19,09/21/2019 16:00:00,Ynarez Gym
0,0,0,0,5,7,12,0,12,2,7,4,3,2,1,1,3,2,11,18.18,3,8,37.5,5,19,26.32,5,19,0,0,3,14,0,0,2,5,1,6,7,0,0,2,0,2,0,0,0,2,1,0,4,NA,NA,8,NA,NA,2,-14,0,2,0cabf2f5-02db-40ac-9e2c-434238a30b03,10,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,away,19,09/21/2019 16:00:00,Ynarez Gym
0,0,0,0,2,14,12,0,16,4,11,7,4,2,0,1,2,1,5,20,5,13,38.46,6,18,33.33,6,18,0,0,4,14,0,0,2,4,0,3,3,0,0,8,0,8,3,9,33.33,0,0,3,6,NA,NA,7,NA,NA,2,5,0,3,0cabf2f5-02db-40ac-9e2c-434238a30b03,10,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,away,19,09/21/2019 16:00:00,Ynarez Gym
0,1,1,0,0,12,12,0,12,2,10,8,2,0,2,1,5,1,4,25,3,9,33.33,4,13,30.77,4,13,0,0,1,8,0,0,3,5,0,5,7,1,1,4,0,4,3,6,50,2,1,3,6,NA,NA,3,NA,NA,0,-4,0,4,0cabf2f5-02db-40ac-9e2c-434238a30b03,10,ADU,ADU,Soaring Falcons,https://arinola.sgp1.digitaloceanspaces.com/store/78573595daf6c3bb2ddaa323d0d1147a.png,away,19,09/21/2019 16:00:00,Ynarez Gym
1,1,1,0,21,35,0,0,56,13,42,30,12,3,2,7,16,2,22,9.09,23,45,51.11,25,67,37.31,24,66,1,1,9,41,0,0,16,26,1,18,23,2,2,13,1,12,4,7,57.14,10,5,17,36,NA,NA,16,NA,NA,12,-6,0,Total,33671853-062b-48a2-9246-fe64b2a2a15c,40,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,18,09/21/2019 14:00:00,Ynarez Gym
0,0,0,0,2,13,0,0,15,4,10,7,3,2,0,1,4,0,5,0,7,13,53.85,7,18,38.89,6,17,1,1,4,11,0,0,3,7,0,4,4,0,0,1,0,1,1,2,50,6,3,5,10,NA,NA,4,NA,NA,3,-8,0,1,33671853-062b-48a2-9246-fe64b2a2a15c,10,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,18,09/21/2019 14:00:00,Ynarez Gym
0,1,1,0,6,6,0,0,12,3,10,8,2,1,1,2,4,0,3,0,6,14,42.86,6,17,35.29,6,17,0,0,1,8,0,0,5,9,1,3,6,2,0,4,0,4,0,0,0,0,0,0,10,NA,NA,2,NA,NA,2,-4,0,2,33671853-062b-48a2-9246-fe64b2a2a15c,10,UE,UE,Red Warriors,https://arinola.sgp1.digitaloceanspaces.com/store/fd73c3847c5f2478cf392464baec0b61.png,home,18,09/21/2019 14:00:00,Ynarez Gym
